Id,TTCplacement,macaddress,deviceName,CoD,CoDdescription,timestamp,service_Information,service_Telephony,service_ObjectTransfer,service_Capturing,service_Rendering,service_Networking,service_Positioning
7027,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:04,0,0,1,1,1,1,1
7028,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:04,0,0,1,0,0,1,0
7029,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:04,0,0,1,1,1,1,1
7030,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:04,0,0,1,0,0,1,0
7031,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:04,0,0,1,1,1,1,1
7032,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:04,0,0,1,1,1,1,1
7033,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:04,0,0,1,0,0,1,0
7034,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7035,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7036,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7037,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7038,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7039,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7040,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7041,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7042,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7043,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7044,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7045,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7046,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7047,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7048,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7049,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7050,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7051,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7052,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:05,0,0,1,1,1,1,1
7053,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:05,0,0,1,0,0,1,0
7054,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7055,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7056,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7057,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7058,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7059,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7060,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7061,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7062,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7063,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7064,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7065,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7066,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7067,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7068,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7069,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7070,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7071,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7072,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:06,0,0,1,0,0,1,0
7073,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:06,0,0,1,1,1,1,1
7074,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7075,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7076,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7077,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7078,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7079,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7080,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7081,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7082,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7083,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7084,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7085,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7086,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,0,0
7087,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:07,0,0,1,0,0,1,0
7088,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:07,0,0,1,1,1,1,1
7089,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,0,0
7090,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:08,0,0,1,0,0,1,0
7091,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,1,1
7092,13YE010,00:17:F2:A0:F8:15,n/a,0x380104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,0,0
7093,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:08,0,0,1,0,0,1,0
7094,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,1,1
7095,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:08,0,0,1,0,0,1,0
7096,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,1,1
7097,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:08,0,0,1,0,0,1,0
7098,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,1,1
7099,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:08,0,0,1,0,0,1,0
7100,13YE010,74:DE:2B:78:D6:FA,KAYLEIGHSEPICPC,0x3e0104,Computer (Desktop workstation),1/27/16 4:08,0,0,1,1,1,1,1
7101,13YE010,50:C9:71:D9:B4:48,JABRA EASYVOICE,0x240404,Audio/Video (Wearable Headset Device),1/27/16 4:08,0,0,1,0,0,1,0
